date_time,Horsham_maxtempC,Horsham_mintempC,Horsham_totalSnow_cm,Horsham_sunHour,Horsham_uvIndex,Horsham_uvIndex,Horsham_moon_illumination,Horsham_moonrise,Horsham_moonset,Horsham_sunrise,Horsham_sunset,Horsham_DewPointC,Horsham_FeelsLikeC,Horsham_HeatIndexC,Horsham_WindChillC,Horsham_WindGustKmph,Horsham_cloudcover,Horsham_humidity,Horsham_precipMM,Horsham_pressure,Horsham_tempC,Horsham_visibility,Horsham_winddirDegree,Horsham_windspeedKmph
2019-12-23 12:00:00,8,5,0.0,3.9,2,2,14,05:53 AM,03:20 PM,09:18 AM,05:00 PM,4,5,8,5,32,98,76,0.0,1008,8,10,251,21
2019-12-23 15:00:00,8,5,0.0,3.9,2,3,14,05:53 AM,03:20 PM,09:18 AM,05:00 PM,5,5,8,5,31,22,81,0.0,1009,8,10,249,18
2019-12-23 18:00:00,8,5,0.0,3.9,2,2,14,05:53 AM,03:20 PM,09:18 AM,05:00 PM,4,3,6,3,36,100,88,0.0,1010,6,10,236,20
2019-12-23 21:00:00,8,5,0.0,3.9,2,1,14,05:53 AM,03:20 PM,09:18 AM,05:00 PM,5,2,6,2,32,33,93,0.0,1010,6,10,208,19
2019-12-24 00:00:00,10,5,0.0,2.0,2,1,7,07:12 AM,03:51 PM,09:18 AM,05:00 PM,5,3,6,3,17,51,92,0.2,1007,6,5,169,10
2019-12-24 03:00:00,10,5,0.0,2.0,2,1,7,07:12 AM,03:51 PM,09:18 AM,05:00 PM,6,4,6,4,18,100,96,1.4,1004,6,9,169,12
2019-12-24 06:00:00,10,5,0.0,2.0,2,2,7,07:12 AM,03:51 PM,09:18 AM,05:00 PM,6,4,7,4,39,75,90,0.9,1004,7,9,231,20
2019-12-24 09:00:00,10,5,0.0,2.0,2,3,7,07:12 AM,03:51 PM,09:18 AM,05:00 PM,5,3,7,3,36,19,89,0.0,1005,7,10,233,18
2019-12-24 12:00:00,10,5,0.0,2.0,2,2,7,07:12 AM,03:51 PM,09:18 AM,05:00 PM,7,7,10,7,35,83,80,0.0,1006,10,10,244,23
2019-12-24 15:00:00,10,5,0.0,2.0,2,2,7,07:12 AM,03:51 PM,09:18 AM,05:00 PM,7,6,9,6,25,100,88,0.3,1006,9,10,235,15
2019-12-24 18:00:00,10,5,0.0,2.0,2,3,7,07:12 AM,03:51 PM,09:18 AM,05:00 PM,5,4,7,4,27,29,92,0.0,1009,7,10,266,14
2019-12-24 21:00:00,10,5,0.0,2.0,2,1,7,07:12 AM,03:51 PM,09:18 AM,05:00 PM,4,2,5,2,28,15,89,0.0,1014,5,10,290,15
2019-12-25 00:00:00,7,3,0.0,5.8,2,1,0,08:26 AM,04:30 PM,09:18 AM,05:01 PM,3,1,4,1,28,21,89,0.0,1018,4,10,291,15
2019-12-25 03:00:00,7,3,0.0,5.8,2,1,0,08:26 AM,04:30 PM,09:18 AM,05:01 PM,3,1,4,1,21,10,92,0.0,1020,4,10,289,11
2019-12-25 06:00:00,7,3,0.0,5.8,2,2,0,08:26 AM,04:30 PM,09:18 AM,05:01 PM,3,1,4,1,23,3,92,0.0,1022,4,10,277,12
2019-12-25 09:00:00,7,3,0.0,5.8,2,2,0,08:26 AM,04:30 PM,09:18 AM,05:01 PM,2,2,3,2,8,16,92,0.0,1023,3,10,266,4
2019-12-25 12:00:00,7,3,0.0,5.8,2,3,0,08:26 AM,04:30 PM,09:18 AM,05:01 PM,4,5,7,5,10,9,83,0.0,1025,7,10,279,8
2019-12-25 15:00:00,7,3,0.0,5.8,2,3,0,08:26 AM,04:30 PM,09:18 AM,05:01 PM,5,6,6,6,7,18,87,0.0,1024,6,10,171,5
2019-12-25 18:00:00,7,3,0.0,5.8,2,1,0,08:26 AM,04:30 PM,09:18 AM,05:01 PM,3,2,4,2,14,72,93,0.0,1024,4,10,190,7
2019-12-25 21:00:00,7,3,0.0,5.8,2,1,0,08:26 AM,04:30 PM,09:18 AM,05:01 PM,2,1,3,1,15,100,93,0.0,1023,3,10,110,8
2019-12-26 00:00:00,9,3,0.0,2.0,3,1,0,09:32 AM,05:19 PM,09:19 AM,05:02 PM,2,0,3,0,18,61,93,0.0,1022,3,10,130,10
2019-12-26 03:00:00,9,3,0.0,2.0,3,1,0,09:32 AM,05:19 PM,09:19 AM,05:02 PM,3,0,4,0,30,100,91,0.0,1019,4,10,124,18
2019-12-26 06:00:00,9,3,0.0,2.0,3,2,0,09:32 AM,05:19 PM,09:19 AM,05:02 PM,3,1,5,1,35,54,89,0.0,1015,5,10,131,21
2019-12-26 09:00:00,9,3,0.0,2.0,3,2,0,09:32 AM,05:19 PM,09:19 AM,05:02 PM,5,2,7,2,44,100,92,1.7,1012,7,9,151,27
2019-12-26 12:00:00,9,3,0.0,2.0,3,2,0,09:32 AM,05:19 PM,09:19 AM,05:02 PM,7,5,8,5,37,100,93,0.0,1013,8,10,200,23
2019-12-26 15:00:00,9,3,0.0,2.0,3,2,0,09:32 AM,05:19 PM,09:19 AM,05:02 PM,7,6,9,6,31,94,89,0.4,1013,9,2,220,19
2019-12-26 18:00:00,9,3,0.0,2.0,3,3,0,09:32 AM,05:19 PM,09:19 AM,05:02 PM,7,5,8,5,25,50,95,0.0,1014,8,10,203,15
2019-12-26 21:00:00,9,3,0.0,2.0,3,1,0,09:32 AM,05:19 PM,09:19 AM,05:02 PM,6,5,7,5,21,32,94,0.0,1016,7,2,227,11
2019-12-27 00:00:00,7,3,0.0,2.0,3,1,0,10:26 AM,06:16 PM,09:19 AM,05:03 PM,5,5,6,5,15,50,93,0.0,1019,6,10,246,8
2019-12-27 03:00:00,7,3,0.0,2.0,3,1,0,10:26 AM,06:16 PM,09:19 AM,05:03 PM,3,3,4,3,9,39,96,0.0,1023,4,2,35,4
2019-12-27 06:00:00,7,3,0.0,2.0,3,1,0,10:26 AM,06:16 PM,09:19 AM,05:03 PM,3,3,3,3,9,62,95,0.0,1025,3,2,107,4
2019-12-27 09:00:00,7,3,0.0,2.0,3,1,0,10:26 AM,06:16 PM,09:19 AM,05:03 PM,4,3,4,3,10,96,97,0.0,1027,4,2,125,6
2019-12-27 12:00:00,7,3,0.0,2.0,3,2,0,10:26 AM,06:16 PM,09:19 AM,05:03 PM,5,4,6,4,12,100,94,0.0,1029,6,2,181,8
2019-12-27 15:00:00,7,3,0.0,2.0,3,2,0,10:26 AM,06:16 PM,09:19 AM,05:03 PM,6,7,7,7,5,100,92,0.0,1030,7,10,192,3
2019-12-27 18:00:00,7,3,0.0,2.0,3,2,0,10:26 AM,06:16 PM,09:19 AM,05:03 PM,6,5,7,5,14,88,94,0.0,1031,7,2,147,8
2019-12-27 21:00:00,7,3,0.0,2.0,3,1,0,10:26 AM,06:16 PM,09:19 AM,05:03 PM,5,4,6,4,15,98,96,0.0,1033,6,2,168,8
2019-12-28 00:00:00,10,7,0.0,2.0,2,1,8,11:09 AM,07:22 PM,09:19 AM,05:03 PM,7,6,7,6,14,100,96,0.0,1034,7,2,165,8
2019-12-28 03:00:00,10,7,0.0,2.0,2,1,8,11:09 AM,07:22 PM,09:19 AM,05:03 PM,7,5,8,5,21,100,98,0.0,1034,8,0,168,12
2019-12-28 06:00:00,10,7,0.0,2.0,2,2,8,11:09 AM,07:22 PM,09:19 AM,05:03 PM,7,5,7,5,23,76,97,0.0,1034,7,10,180,13
2019-12-28 09:00:00,10,7,0.0,2.0,2,2,8,11:09 AM,07:22 PM,09:19 AM,05:03 PM,7,5,7,5,22,79,97,0.0,1034,7,10,183,13
2019-12-28 12:00:00,10,7,0.0,2.0,2,2,8,11:09 AM,07:22 PM,09:19 AM,05:03 PM,8,7,10,7,24,67,92,0.0,1035,10,10,190,17
2019-12-28 15:00:00,10,7,0.0,2.0,2,2,8,11:09 AM,07:22 PM,09:19 AM,05:03 PM,8,7,10,7,28,75,92,0.0,1034,10,10,194,18
2019-12-28 18:00:00,10,7,0.0,2.0,2,3,8,11:09 AM,07:22 PM,09:19 AM,05:03 PM,8,7,9,7,26,49,93,0.0,1034,9,10,177,15
2019-12-28 21:00:00,10,7,0.0,2.0,2,1,8,11:09 AM,07:22 PM,09:19 AM,05:03 PM,8,6,9,6,26,77,94,0.0,1034,9,10,190,16
2019-12-29 00:00:00,9,5,0.0,5.8,2,1,15,11:43 AM,08:29 PM,09:19 AM,05:04 PM,8,7,9,7,27,70,93,0.0,1034,9,10,184,17
2019-12-29 03:00:00,9,5,0.0,5.8,2,1,15,11:43 AM,08:29 PM,09:19 AM,05:04 PM,7,5,8,5,30,72,94,0.0,1033,8,10,188,19
2019-12-29 06:00:00,9,5,0.0,5.8,2,2,15,11:43 AM,08:29 PM,09:19 AM,05:04 PM,6,3,7,3,28,91,96,0.0,1032,7,10,186,17
2019-12-29 09:00:00,9,5,0.0,5.8,2,3,15,11:43 AM,08:29 PM,09:19 AM,05:04 PM,5,3,6,3,25,57,95,0.0,1032,6,10,191,14
2019-12-29 12:00:00,9,5,0.0,5.8,2,3,15,11:43 AM,08:29 PM,09:19 AM,05:04 PM,6,5,9,5,32,23,86,0.0,1032,9,10,195,23
2019-12-29 15:00:00,9,5,0.0,5.8,2,3,15,11:43 AM,08:29 PM,09:19 AM,05:04 PM,6,6,8,6,31,24,87,0.0,1030,8,10,195,19
2019-12-29 18:00:00,9,5,0.0,5.8,2,3,15,11:43 AM,08:29 PM,09:19 AM,05:04 PM,5,3,6,3,30,14,93,0.0,1030,6,10,195,15
2019-12-29 21:00:00,9,5,0.0,5.8,2,1,15,11:43 AM,08:29 PM,09:19 AM,05:04 PM,4,2,5,2,29,8,92,0.0,1030,5,10,193,15
2019-12-30 00:00:00,10,5,0.0,5.8,3,1,22,12:08 PM,09:38 PM,09:19 AM,05:05 PM,4,3,6,3,22,1,93,0.0,1030,6,10,195,12
2019-12-30 03:00:00,10,5,0.0,5.8,3,1,22,12:08 PM,09:38 PM,09:19 AM,05:05 PM,4,2,5,2,27,13,95,0.0,1028,5,10,193,13
2019-12-30 06:00:00,10,5,0.0,5.8,3,3,22,12:08 PM,09:38 PM,09:19 AM,05:05 PM,4,2,5,2,26,0,93,0.0,1028,5,10,198,13
2019-12-30 09:00:00,10,5,0.0,5.8,3,3,22,12:08 PM,09:38 PM,09:19 AM,05:05 PM,5,4,6,4,16,0,91,0.0,1028,6,10,212,9
2019-12-30 12:00:00,10,5,0.0,5.8,3,3,22,12:08 PM,09:38 PM,09:19 AM,05:05 PM,6,7,9,7,22,0,80,0.0,1027,9,10,206,15
2019-12-30 15:00:00,10,5,0.0,5.8,3,3,22,12:08 PM,09:38 PM,09:19 AM,05:05 PM,8,8,10,8,19,0,85,0.0,1026,10,10,213,12
2019-12-30 18:00:00,10,5,0.0,5.8,3,3,22,12:08 PM,09:38 PM,09:19 AM,05:05 PM,8,10,10,10,7,2,90,0.0,1028,10,10,226,5
2019-12-30 21:00:00,10,5,0.0,5.8,3,1,22,12:08 PM,09:38 PM,09:19 AM,05:05 PM,5,6,6,6,10,59,92,0.0,1028,6,10,254,5
2019-12-31 00:00:00,7,5,0.0,2.0,3,1,26,12:29 PM,10:46 PM,09:19 AM,05:06 PM,6,7,7,7,4,48,92,0.0,1030,7,10,356,2
2019-12-31 03:00:00,7,5,0.0,2.0,3,1,26,12:29 PM,10:46 PM,09:19 AM,05:06 PM,5,5,6,5,8,52,94,0.0,1030,6,2,35,4
2019-12-31 06:00:00,7,5,0.0,2.0,3,1,26,12:29 PM,10:46 PM,09:19 AM,05:06 PM,4,3,5,3,17,49,96,0.0,1031,5,2,63,9
2019-12-31 09:00:00,7,5,0.0,2.0,3,1,26,12:29 PM,10:46 PM,09:19 AM,05:06 PM,4,2,5,2,21,82,95,0.0,1032,5,10,87,13
2019-12-31 12:00:00,7,5,0.0,2.0,3,2,26,12:29 PM,10:46 PM,09:19 AM,05:06 PM,6,4,7,4,22,100,90,0.0,1032,7,10,96,16
2019-12-31 15:00:00,7,5,0.0,2.0,3,2,26,12:29 PM,10:46 PM,09:19 AM,05:06 PM,7,6,7,6,14,100,96,0.0,1031,7,2,91,9
2019-12-31 18:00:00,7,5,0.0,2.0,3,2,26,12:29 PM,10:46 PM,09:19 AM,05:06 PM,6,4,7,4,22,89,94,0.0,1031,7,10,78,14
2019-12-31 21:00:00,7,5,0.0,2.0,3,1,26,12:29 PM,10:46 PM,09:19 AM,05:06 PM,6,4,7,4,22,79,93,0.0,1031,7,10,93,14
2020-01-01 00:00:00,6,0,0.0,5.8,1,1,37,12:47 PM,11:53 PM,09:19 AM,05:07 PM,4,2,5,2,19,80,94,0.1,1030,5,2,115,10
2020-01-01 03:00:00,6,0,0.0,5.8,1,1,37,12:47 PM,11:53 PM,09:19 AM,05:07 PM,2,2,3,2,10,25,95,0.0,1029,3,2,126,6
2020-01-01 06:00:00,6,0,0.0,5.8,1,1,37,12:47 PM,11:53 PM,09:19 AM,05:07 PM,1,0,2,0,9,47,96,0.0,1029,2,2,82,5
2020-01-01 09:00:00,6,0,0.0,5.8,1,1,37,12:47 PM,11:53 PM,09:19 AM,05:07 PM,1,2,2,2,5,52,94,0.0,1028,2,2,203,3
2020-01-01 12:00:00,6,0,0.0,5.8,1,3,37,12:47 PM,11:53 PM,09:19 AM,05:07 PM,4,4,6,4,11,26,87,0.0,1028,6,10,210,8
2020-01-01 15:00:00,6,0,0.0,5.8,1,3,37,12:47 PM,11:53 PM,09:19 AM,05:07 PM,5,5,6,5,10,43,93,0.0,1027,6,10,194,6
2020-01-01 18:00:00,6,0,0.0,5.8,1,1,37,12:47 PM,11:53 PM,09:19 AM,05:07 PM,4,2,4,2,18,100,97,0.0,1026,4,0,193,9
2020-01-01 21:00:00,6,0,0.0,5.8,1,1,37,12:47 PM,11:53 PM,09:19 AM,05:07 PM,5,0,4,0,23,100,97,0.0,1026,0,0,172,12
2020-01-02 00:00:00,10,3,0.0,2.0,2,1,44,01:04 PM,No moonset,09:19 AM,05:08 PM,6,3,6,3,26,73,97,0.0,1025,6,10,192,15
2020-01-02 03:00:00,10,3,0.0,2.0,2,1,44,01:04 PM,No moonset,09:19 AM,05:08 PM,6,3,6,3,29,79,96,0.0,1022,6,10,184,18
2020-01-02 06:00:00,10,3,0.0,2.0,2,2,44,01:04 PM,No moonset,09:19 AM,05:08 PM,6,4,7,4,33,90,94,0.0,1020,7,10,194,21
2020-01-02 09:00:00,10,3,0.0,2.0,2,3,44,01:04 PM,No moonset,09:19 AM,05:08 PM,5,2,6,2,37,49,95,0.0,1019,6,10,193,21
2020-01-02 12:00:00,10,3,0.0,2.0,2,2,44,01:04 PM,No moonset,09:19 AM,05:08 PM,7,5,9,5,45,100,87,0.0,1017,9,10,203,30
2020-01-02 15:00:00,10,3,0.0,2.0,2,2,44,01:04 PM,No moonset,09:19 AM,05:08 PM,7,6,10,6,44,100,86,0.0,1013,10,10,205,28
2020-01-02 18:00:00,10,3,0.0,2.0,2,2,44,01:04 PM,No moonset,09:19 AM,05:08 PM,8,7,10,7,47,100,86,0.0,1012,7,10,199,30
2020-01-02 21:00:00,10,3,0.0,2.0,2,1,44,01:04 PM,No moonset,09:19 AM,05:08 PM,9,3,5,3,37,80,88,0.5,1011,3,2,230,22
2020-01-03 00:00:00,9,4,0.0,5.8,2,1,51,01:20 PM,01:00 AM,09:19 AM,05:09 PM,8,7,10,7,37,87,89,0.0,1010,10,10,219,23
2020-01-03 03:00:00,9,4,0.0,5.8,2,1,51,01:20 PM,01:00 AM,09:19 AM,05:09 PM,9,8,10,8,28,100,95,1.4,1010,10,9,229,18
2020-01-03 06:00:00,9,4,0.0,5.8,2,2,51,01:20 PM,01:00 AM,09:19 AM,05:09 PM,7,5,9,5,32,98,91,0.0,1014,9,10,315,22
2020-01-03 09:00:00,9,4,0.0,5.8,2,2,51,01:20 PM,01:00 AM,09:19 AM,05:09 PM,2,1,5,1,45,78,78,0.2,1018,5,5,331,28
2020-01-03 12:00:00,9,4,0.0,5.8,2,3,51,01:20 PM,01:00 AM,09:19 AM,05:09 PM,2,3,7,3,33,17,68,0.0,1024,7,10,343,23
2020-01-03 15:00:00,9,4,0.0,5.8,2,3,51,01:20 PM,01:00 AM,09:19 AM,05:09 PM,3,5,7,5,17,8,77,0.0,1026,7,10,309,11
2020-01-03 18:00:00,9,4,0.0,5.8,2,2,51,01:20 PM,01:00 AM,09:19 AM,05:09 PM,2,1,4,1,31,7,84,0.0,1030,4,10,291,16
2020-01-03 21:00:00,9,4,0.0,5.8,2,1,51,01:20 PM,01:00 AM,09:19 AM,05:09 PM,2,1,4,1,25,8,87,0.0,1032,4,10,272,13
2020-01-04 00:00:00,8,2,0.0,5.8,2,1,59,01:36 PM,02:07 AM,09:19 AM,05:11 PM,2,1,4,1,30,92,86,0.0,1033,4,10,264,16
2020-01-04 03:00:00,8,2,0.0,5.8,2,1,59,01:36 PM,02:07 AM,09:19 AM,05:11 PM,3,1,4,1,23,24,92,0.0,1033,4,10,241,12
2020-01-04 06:00:00,8,2,0.0,5.8,2,1,59,01:36 PM,02:07 AM,09:19 AM,05:11 PM,2,0,3,0,27,97,93,0.0,1033,3,10,260,13
2020-01-04 09:00:00,8,2,0.0,5.8,2,1,59,01:36 PM,02:07 AM,09:19 AM,05:11 PM,3,1,5,1,32,81,88,0.0,1033,5,10,269,17
2020-01-04 12:00:00,8,2,0.0,5.8,2,3,59,01:36 PM,02:07 AM,09:19 AM,05:11 PM,4,5,8,5,22,22,80,0.0,1034,8,10,265,15
2020-01-04 15:00:00,8,2,0.0,5.8,2,3,59,01:36 PM,02:07 AM,09:19 AM,05:11 PM,5,6,8,6,20,55,82,0.0,1033,8,10,250,12
2020-01-04 18:00:00,8,2,0.0,5.8,2,3,59,01:36 PM,02:07 AM,09:19 AM,05:11 PM,4,3,6,3,27,49,86,0.0,1034,6,10,239,15
2020-01-04 21:00:00,8,2,0.0,5.8,2,1,59,01:36 PM,02:07 AM,09:19 AM,05:11 PM,5,2,5,2,25,64,86,0.0,1034,2,10,245,15
2020-01-05 00:00:00,9,4,0.0,3.9,2,1,66,01:54 PM,03:16 AM,09:18 AM,05:12 PM,4,4,7,4,24,72,86,0.0,1034,7,10,234,14
2020-01-05 03:00:00,9,4,0.0,3.9,2,1,66,01:54 PM,03:16 AM,09:18 AM,05:12 PM,3,1,4,1,26,31,92,0.0,1033,4,10,235,13
2020-01-05 06:00:00,9,4,0.0,3.9,2,2,66,01:54 PM,03:16 AM,09:18 AM,05:12 PM,5,3,6,3,23,100,90,0.0,1033,6,10,202,14
2020-01-05 09:00:00,9,4,0.0,3.9,2,2,66,01:54 PM,03:16 AM,09:18 AM,05:12 PM,5,4,7,4,25,100,89,0.0,1032,7,10,212,15
2020-01-05 12:00:00,9,4,0.0,3.9,2,3,66,01:54 PM,03:16 AM,09:18 AM,05:12 PM,5,6,9,6,29,54,79,0.0,1032,9,10,227,20
2020-01-05 15:00:00,9,4,0.0,3.9,2,2,66,01:54 PM,03:16 AM,09:18 AM,05:12 PM,6,6,8,6,24,77,83,0.0,1030,8,10,219,15
2020-01-05 18:00:00,9,4,0.0,3.9,2,3,66,01:54 PM,03:16 AM,09:18 AM,05:12 PM,5,3,6,3,28,57,91,0.0,1030,6,10,211,15
2020-01-05 21:00:00,9,4,0.0,3.9,2,1,66,01:54 PM,03:16 AM,09:18 AM,05:12 PM,4,2,5,2,25,58,94,0.0,1028,5,10,198,13
2020-01-06 00:00:00,8,4,0.0,2.0,3,1,73,02:14 PM,04:25 AM,09:18 AM,05:13 PM,3,1,4,1,28,57,94,0.0,1027,4,10,191,15
2020-01-06 03:00:00,8,4,0.0,2.0,3,1,73,02:14 PM,04:25 AM,09:18 AM,05:13 PM,4,3,7,3,37,86,85,0.0,1023,7,10,199,23
2020-01-06 06:00:00,8,4,0.0,2.0,3,2,73,02:14 PM,04:25 AM,09:18 AM,05:13 PM,4,2,6,2,38,94,84,0.0,1021,6,10,193,24
2020-01-06 09:00:00,8,4,0.0,2.0,3,2,73,02:14 PM,04:25 AM,09:18 AM,05:13 PM,4,2,7,2,48,100,81,0.0,1018,7,10,202,32
2020-01-06 12:00:00,8,4,0.0,2.0,3,2,73,02:14 PM,04:25 AM,09:18 AM,05:13 PM,5,4,8,4,45,94,82,0.0,1016,8,10,197,29
2020-01-06 15:00:00,8,4,0.0,2.0,3,2,73,02:14 PM,04:25 AM,09:18 AM,05:13 PM,8,5,8,5,32,100,94,2.3,1014,8,9,213,20
2020-01-06 18:00:00,8,4,0.0,2.0,3,2,73,02:14 PM,04:25 AM,09:18 AM,05:13 PM,5,5,7,5,26,77,89,2.2,1017,7,10,273,14
2020-01-06 21:00:00,8,4,0.0,2.0,3,1,73,02:14 PM,04:25 AM,09:18 AM,05:13 PM,4,3,5,3,21,5,92,0.0,1020,5,10,235,11
2020-01-07 00:00:00,12,5,0.0,2.0,3,1,80,02:41 PM,05:38 AM,09:18 AM,05:14 PM,4,2,5,2,21,6,93,0.0,1023,5,10,235,11
2020-01-07 03:00:00,12,5,0.0,2.0,3,1,80,02:41 PM,05:38 AM,09:18 AM,05:14 PM,4,2,5,2,31,24,94,0.0,1022,5,10,227,15
2020-01-07 06:00:00,12,5,0.0,2.0,3,2,80,02:41 PM,05:38 AM,09:18 AM,05:14 PM,5,2,6,2,35,100,94,0.0,1021,6,10,203,19
2020-01-07 09:00:00,12,5,0.0,2.0,3,3,80,02:41 PM,05:38 AM,09:18 AM,05:14 PM,5,4,7,4,39,62,87,0.0,1020,7,10,196,24
2020-01-07 12:00:00,12,5,0.0,2.0,3,3,80,02:41 PM,05:38 AM,09:18 AM,05:14 PM,8,7,10,7,44,100,89,1.6,1019,10,9,206,29
2020-01-07 15:00:00,12,5,0.0,2.0,3,3,80,02:41 PM,05:38 AM,09:18 AM,05:14 PM,11,10,12,10,47,100,93,0.0,1015,12,10,203,29
2020-01-07 18:00:00,12,5,0.0,2.0,3,3,80,02:41 PM,05:38 AM,09:18 AM,05:14 PM,12,10,13,10,50,100,91,0.1,1015,10,10,213,30
2020-01-07 21:00:00,12,5,0.0,2.0,3,1,80,02:41 PM,05:38 AM,09:18 AM,05:14 PM,11,6,10,6,44,95,89,0.0,1014,6,10,227,26
2020-01-08 00:00:00,9,7,0.0,2.0,2,1,88,03:15 PM,06:50 AM,09:17 AM,05:16 PM,11,10,13,10,39,91,89,0.1,1017,13,10,235,23
2020-01-08 03:00:00,9,7,0.0,2.0,2,1,88,03:15 PM,06:50 AM,09:17 AM,05:16 PM,8,8,11,8,35,76,85,0.1,1017,11,10,247,22
2020-01-08 06:00:00,9,7,0.0,2.0,2,2,88,03:15 PM,06:50 AM,09:17 AM,05:16 PM,7,6,8,6,27,83,91,0.0,1019,8,10,243,15
2020-01-08 09:00:00,9,7,0.0,2.0,2,3,88,03:15 PM,06:50 AM,09:17 AM,05:16 PM,6,5,7,5,21,36,90,0.0,1021,7,10,254,12
2020-01-08 12:00:00,9,7,0.0,2.0,2,2,88,03:15 PM,06:50 AM,09:17 AM,05:16 PM,5,7,9,7,15,75,79,0.0,1023,9,10,265,11
2020-01-08 15:00:00,9,7,0.0,2.0,2,2,88,03:15 PM,06:50 AM,09:17 AM,05:16 PM,6,7,9,7,11,76,82,0.1,1022,9,10,243,8
2020-01-08 18:00:00,9,7,0.0,2.0,2,2,88,03:15 PM,06:50 AM,09:17 AM,05:16 PM,5,6,7,6,9,79,88,0.2,1021,7,2,184,5
2020-01-08 21:00:00,9,7,0.0,2.0,2,1,88,03:15 PM,06:50 AM,09:17 AM,05:16 PM,6,5,7,5,12,100,94,0.3,1019,7,2,130,8
2020-01-09 00:00:00,10,6,0.0,2.0,2,1,95,03:59 PM,08:01 AM,09:17 AM,05:17 PM,6,3,7,3,27,100,97,5.3,1014,7,7,99,18
2020-01-09 03:00:00,10,6,0.0,2.0,2,1,95,03:59 PM,08:01 AM,09:17 AM,05:17 PM,11,10,13,10,54,100,90,1.5,1004,13,9,208,32
2020-01-09 06:00:00,10,6,0.0,2.0,2,3,95,03:59 PM,08:01 AM,09:17 AM,05:17 PM,8,7,10,7,59,95,84,0.0,1002,10,10,216,36
2020-01-09 09:00:00,10,6,0.0,2.0,2,2,95,03:59 PM,08:01 AM,09:17 AM,05:17 PM,6,4,8,4,53,73,85,0.0,1003,8,10,226,33
2020-01-09 12:00:00,10,6,0.0,2.0,2,2,95,03:59 PM,08:01 AM,09:17 AM,05:17 PM,6,7,10,7,20,68,80,0.0,1004,10,10,237,15
2020-01-09 15:00:00,10,6,0.0,2.0,2,2,95,03:59 PM,08:01 AM,09:17 AM,05:17 PM,7,7,8,7,15,81,88,0.1,1002,8,10,204,11
2020-01-09 18:00:00,10,6,0.0,2.0,2,2,95,03:59 PM,08:01 AM,09:17 AM,05:17 PM,7,6,7,6,12,80,94,0.6,1004,7,2,343,8
2020-01-09 21:00:00,10,6,0.0,2.0,2,1,95,03:59 PM,08:01 AM,09:17 AM,05:17 PM,4,3,6,3,22,100,87,1.6,1007,6,9,349,14
2020-01-10 00:00:00,7,1,0.0,5.8,1,1,100,04:57 PM,09:04 AM,09:16 AM,05:19 PM,4,2,6,2,31,100,89,1.5,1012,6,9,341,20
2020-01-10 03:00:00,7,1,0.0,5.8,1,1,100,04:57 PM,09:04 AM,09:16 AM,05:19 PM,3,2,5,2,26,33,87,0.0,1015,5,10,335,17
2020-01-10 06:00:00,7,1,0.0,5.8,1,2,100,04:57 PM,09:04 AM,09:16 AM,05:19 PM,2,-0,3,-0,23,11,90,0.0,1019,3,10,313,13
2020-01-10 09:00:00,7,1,0.0,5.8,1,2,100,04:57 PM,09:04 AM,09:16 AM,05:19 PM,2,2,4,2,9,4,91,0.0,1023,4,10,287,5
2020-01-10 12:00:00,7,1,0.0,5.8,1,3,100,04:57 PM,09:04 AM,09:16 AM,05:19 PM,4,5,7,5,10,10,83,0.0,1025,7,10,250,8
2020-01-10 15:00:00,7,1,0.0,5.8,1,3,100,04:57 PM,09:04 AM,09:16 AM,05:19 PM,5,5,7,5,13,24,86,0.0,1025,7,10,238,9
2020-01-10 18:00:00,7,1,0.0,5.8,1,2,100,04:57 PM,09:04 AM,09:16 AM,05:19 PM,3,0,4,0,26,13,93,0.0,1026,4,10,206,13
2020-01-10 21:00:00,7,1,0.0,5.8,1,1,100,04:57 PM,09:04 AM,09:16 AM,05:19 PM,2,1,5,1,38,35,90,0.0,1026,1,10,192,21
2020-01-11 00:00:00,10,2,0.0,2.0,2,1,100,06:08 PM,09:57 AM,09:15 AM,05:20 PM,3,1,6,1,44,77,84,0.0,1026,6,10,206,27
2020-01-11 03:00:00,10,2,0.0,2.0,2,1,100,06:08 PM,09:57 AM,09:15 AM,05:20 PM,5,3,7,3,48,100,85,0.0,1023,7,10,207,30
2020-01-11 06:00:00,10,2,0.0,2.0,2,2,100,06:08 PM,09:57 AM,09:15 AM,05:20 PM,6,4,8,4,52,100,84,0.0,1022,8,10,215,32
2020-01-11 09:00:00,10,2,0.0,2.0,2,2,100,06:08 PM,09:57 AM,09:15 AM,05:20 PM,6,5,9,5,56,100,82,0.0,1021,9,10,210,35
2020-01-11 12:00:00,10,2,0.0,2.0,2,2,100,06:08 PM,09:57 AM,09:15 AM,05:20 PM,7,6,10,6,52,100,83,0.0,1020,10,10,207,34
2020-01-11 15:00:00,10,2,0.0,2.0,2,3,100,06:08 PM,09:57 AM,09:15 AM,05:20 PM,8,7,10,7,55,100,85,0.1,1017,10,10,211,34
2020-01-11 18:00:00,10,2,0.0,2.0,2,2,100,06:08 PM,09:57 AM,09:15 AM,05:20 PM,8,6,9,6,55,100,84,0.1,1016,6,10,210,34
2020-01-11 21:00:00,10,2,0.0,2.0,2,1,100,06:08 PM,09:57 AM,09:15 AM,05:20 PM,9,2,4,2,53,100,89,0.8,1015,2,9,215,33
